CID,GENDER,AGE,SPEND
837,MALE,27,160.0
838,FEMALE,24,188.82225151954657
839,FEMALE,24,153.62527268918402
840,FEMALE,26,201.90888869259527
841,MALE,29,276.77996861482035
842,FEMALE,26,248.8983546921056
843,MALE,21,183.92524001425915
844,MALE,22,160.0
845,FEMALE,22,191.34276123404746
846,MALE,27,210.80742824474328
847,MALE,24,252.89163691588695
848,FEMALE,26,236.57875577054202
849,MALE,23,204.85227842521664
850,FEMALE,22,222.17136265431895
851,MALE,20,212.50323236193188
852,FEMALE,27,262.9362394717242
853,FEMALE,23,203.10991771816958
854,FEMALE,21,242.34740456740164
855,FEMALE,28,225.27821605873783
856,FEMALE,25,183.7997024686586
857,FEMALE,28,239.37713328973408
858,FEMALE,25,239.0947700313288
859,FEMALE,23,269.2906108070675
860,FEMALE,24,238.42785880538673
861,FEMALE,29,248.0852353236192
862,FEMALE,24,184.2100790715786
863,MALE,29,284.9451438627118
864,FEMALE,20,234.7003276296443
865,FEMALE,23,226.67035003503
866,FEMALE,28,203.10085036585474
867,MALE,23,276.5063823943237
868,FEMALE,26,258.92183033065874
869,FEMALE,22,211.07502179804268
870,FEMALE,23,254.05935963939487
871,FEMALE,26,252.07742994985847
872,MALE,24,304.42817660068147
873,MALE,27,208.24401065963832
874,MALE,24,180.90054672256494
875,FEMALE,22,217.4255738139078
876,FEMALE,21,141.87046817431454
877,FEMALE,21,237.5633219174651
878,FEMALE,24,206.0615486039184
879,FEMALE,21,196.12907081172435
880,FEMALE,25,177.23401265753506
881,MALE,21,269.9403883579785
882,MALE,24,160.0
883,FEMALE,22,235.3104657211018
884,MALE,23,256.86425396206596
885,FEMALE,27,245.86221884791095
886,FEMALE,28,268.8700287893506
887,MALE,26,191.2238797365547
888,MALE,22,297.75729825731503
889,FEMALE,22,156.88377169995735
890,FEMALE,27,203.01814084652278
891,FEMALE,27,193.47582326019494
892,MALE,25,249.8523829122457
893,MALE,23,160.0
894,MALE,21,160.0
895,MALE,28,189.39179204787595
896,FEMALE,25,179.87332679969273
897,FEMALE,22,204.39134526335442
898,MALE,22,203.2086317882052
899,,23,203.596764549491
900,FEMALE,27,215.44183301261774
901,MALE,28,160.0
902,FEMALE,20,173.95052065878045
903,FEMALE,26,195.2998499432252
904,MALE,25,197.14687609394386
905,FEMALE,23,241.68611454649198
906,FEMALE,20,205.2241474213194
907,FEMALE,28,245.0031491458533
908,FEMALE,26,220.1874058251007
909,MALE,27,384.4524118964485
910,FEMALE,22,187.13810935948396
911,MALE,23,160.0
912,MALE,20,160.0
913,MALE,24,241.39867621869993
914,MALE,23,160.0
915,FEMALE,22,171.65241127793485
916,FEMALE,23,204.83092162492864
917,FEMALE,23,226.90534594803788
918,FEMALE,21,138.6016204565518
919,FEMALE,25,243.41465195705183
920,MALE,23,160.0
921,MALE,27,160.0
922,MALE,24,216.53005542610802
923,MALE,25,326.23092365071574
924,FEMALE,21,159.8991870294187
925,FEMALE,23,213.11710175185186
926,FEMALE,23,162.20038406544847
927,FEMALE,21,188.36323524704358
928,MALE,29,219.06265081224035
929,FEMALE,22,179.37624566069152
930,FEMALE,22,159.95456945870464
931,FEMALE,21,226.73634351572696
932,MALE,24,256.2545317357829
933,FEMALE,26,254.2350886765316
934,FEMALE,25,173.09304325495003
935,FEMALE,23,221.97211868290427
936,FEMALE,22,202.29287730700435
937,MALE,20,160.18646266669336
938,FEMALE,28,284.2922497936629
939,FEMALE,25,153.8298634558004
940,FEMALE,23,244.32881988836942
941,FEMALE,25,221.5311134156036
942,FEMALE,27,181.60684229159946
943,FEMALE,27,190.95957055340494
944,FEMALE,27,175.3589719191241
945,MALE,24,266.99841885565945
946,FEMALE,24,214.1148863637003
947,MALE,29,176.37793210363031
948,FEMALE,27,212.10822096615794
949,FEMALE,22,229.29831550047993
950,FEMALE,29,254.41641946363222
951,FEMALE,22,163.0617644447807
952,FEMALE,21,194.82623879620644
953,FEMALE,29,256.59956548662973
954,FEMALE,20,208.09512148907783
955,MALE,26,182.32213862665512
956,FEMALE,22,234.17525289710386
957,MALE,21,326.31456279490453
958,MALE,25,270.5783063091844
959,FEMALE,21,162.17720282332232
960,FEMALE,27,219.26415716568465
961,MALE,26,219.68859822364905
962,FEMALE,24,236.88496282776265
963,FEMALE,23,191.4092846327415
964,FEMALE,27,256.1902839265984
965,FEMALE,27,218.8736314284115
966,FEMALE,27,210.46172921645436
967,MALE,26,160.0
968,FEMALE,24,156.2322529689793
969,FEMALE,23,222.0580132634346
970,MALE,29,217.01347552548543
971,FEMALE,29,204.0964499003064
972,MALE,24,248.41375309825997
973,FEMALE,21,180.068583073255
974,FEMALE,23,207.2075396928071
975,FEMALE,27,325.9820537638795
976,MALE,27,182.42387483369993
977,FEMALE,24,224.41655921264308
978,MALE,25,160.0
979,MALE,29,236.8657353900821
980,FEMALE,22,206.0152308889464
981,FEMALE,29,197.80025027874944
982,FEMALE,20,197.45649896845373
983,FEMALE,27,224.81344170920772
984,MALE,28,161.7845194240897
985,MALE,20,329.8690714772945
986,MALE,29,360.4228284262288
987,FEMALE,24,214.65433288319264
988,FEMALE,28,185.73144933594824
989,FEMALE,25,184.8620631849991
990,MALE,24,221.6500285855552
991,FEMALE,23,247.11007282406894
992,FEMALE,25,212.03740605971768
993,MALE,27,266.36441213852925
994,FEMALE,24,227.00949898623992
995,FEMALE,21,218.17030620730938
996,FEMALE,29,290.9655217698214
997,MALE,25,160.0
998,MALE,21,211.45771421794788
999,FEMALE,23,210.73713962736315
1000,FEMALE,22,212.4026925318861
1001,MALE,27,
1002,MALE,21,259.7527792624387
1003,FEMALE,21,190.9156575355468
1004,FEMALE,20,218.04234904687553
1005,FEMALE,27,220.89135285829917
1006,MALE,20,198.0855992932245
1007,MALE,23,160.0
1008,MALE,27,199.10842388443533
1009,FEMALE,22,181.86750208301362
1010,MALE,26,228.24759225621762
1011,,24,203.9399813390916
1012,MALE,24,160.0
1013,MALE,27,300.83688869043976
1014,MALE,22,160.0
1015,FEMALE,25,173.89078207344036
1016,FEMALE,25,266.8939118689819
1017,FEMALE,20,199.80024754380642
1018,FEMALE,0,228.03642162583824
1019,FEMALE,26,271.77609641072956
1020,FEMALE,29,203.62739120372277
1021,MALE,22,160.0
1022,FEMALE,24,225.10675035878475
1023,FEMALE,29,264.77691561143854
1024,FEMALE,23,227.32493370454773
1025,FEMALE,22,189.7791307275276
1026,FEMALE,27,275.1000719961313
1027,MALE,28,160.0
1028,MALE,21,223.31648911119632
1029,MALE,28,173.91513131255087
1030,FEMALE,29,228.7544277566867
1031,FEMALE,28,243.92537808961305
1032,MALE,27,160.0
1033,FEMALE,23,176.52479190604882
1034,FEMALE,23,198.95237741495646
1035,MALE,21,353.5825598838607
1036,FEMALE,28,216.4125482265975
1037,MALE,22,160.0
1038,MALE,29,218.05818108740303
1039,FEMALE,24,186.9182555853791
1040,FEMALE,22,137.40968455933745
1041,MALE,22,194.35693550344018
1042,FEMALE,22,193.00227433715557
1043,FEMALE,27,219.34149325890058
1044,MALE,28,160.0
1045,MALE,25,290.244181937791
1046,FEMALE,26,256.66200175273775
1047,FEMALE,26,202.43327389166873
1048,MALE,20,160.0
1049,FEMALE,23,180.5968546260707
1050,FEMALE,22,212.86465654715002
1051,FEMALE,20,205.27441368973672
1052,FEMALE,29,226.15717568713376
1053,FEMALE,24,213.70602710990627
1054,FEMALE,24,169.50014743157294
1055,FEMALE,25,224.77858348048326
1056,MALE,22,279.8717293025701
1057,MALE,20,254.8244263737982
1058,FEMALE,27,188.200986832831
1059,FEMALE,22,220.23053640850952
1060,MALE,21,160.0
1061,MALE,28,160.0
1062,MALE,23,246.0146563241612
1063,MALE,24,262.75099169075
1064,MALE,23,160.0
1065,FEMALE,24,148.28778950609444
1066,FEMALE,23,213.5000012332261
1067,FEMALE,28,240.52272055441648
1068,MALE,23,228.07588450736228
1069,MALE,20,160.0
1070,FEMALE,22,217.75034812863618
1071,FEMALE,28,191.77584692088504
1072,FEMALE,20,196.69548979723123
1073,FEMALE,25,218.36635151225812
1074,FEMALE,28,187.12697474817222
1075,FEMALE,21,245.80753489419908
1076,MALE,28,298.20542431476247
1077,FEMALE,24,212.92524932163178
1078,FEMALE,28,261.5682426537681
1079,MALE,21,160.0
1080,FEMALE,22,178.91853768058388
1081,MALE,26,
1082,FEMALE,25,183.70899946752147
1083,MALE,21,160.0
1084,FEMALE,20,187.85986353316753
1085,FEMALE,22,
1086,MALE,22,330.1137337020866
1087,MALE,26,245.91009956393594
1088,MALE,22,197.41939049912907
1089,MALE,24,160.0
1090,MALE,26,160.0
1091,MALE,22,160.0
1092,FEMALE,26,225.77817206368678
1093,MALE,25,199.88521328669788
1094,FEMALE,20,226.26072077518407
1095,FEMALE,20,171.88374865158934
1096,MALE,26,164.22954672155154
1097,FEMALE,21,211.97346008016623
1098,FEMALE,23,164.72523692263115
1099,MALE,21,176.50012343142254
1100,FEMALE,26,242.3709681359383
1101,FEMALE,25,201.84313557626965
1102,FEMALE,27,184.35095906501743
1103,FEMALE,21,131.98028642578015
1104,MALE,28,259.282086357711
1105,FEMALE,22,198.31803269251168
1106,FEMALE,27,129.1801924185909
1107,FEMALE,20,212.43569412405432
1108,FEMALE,27,222.28117375911364
1109,FEMALE,23,231.15041499041507
1110,,24,206.85131759752522
1111,FEMALE,27,236.47531420186462
1112,FEMALE,28,216.8411308353514
1113,MALE,24,251.22113059375968
1114,FEMALE,22,187.35320738234046
1115,MALE,20,217.92713090571297
1116,FEMALE,20,210.66286654864624
1117,MALE,25,194.89885530754776
1118,FEMALE,27,280.08679542124423
1119,MALE,22,276.61136506113587
1120,FEMALE,28,
1121,MALE,26,160.0
1122,MALE,23,257.92190558537334
1123,MALE,26,160.0
1124,FEMALE,28,216.8118534617285
1125,MALE,22,173.5229809926734
1126,FEMALE,23,217.38101737558782
1127,FEMALE,29,240.26816264698863
1128,MALE,20,175.37700303018102
1129,FEMALE,24,226.25743752842212
1130,MALE,23,291.9047585755975
1131,FEMALE,26,269.38443671967946
1132,MALE,23,190.6763503797458
1133,FEMALE,26,208.68654593928463
1134,MALE,20,271.46488411738784
1135,FEMALE,27,190.22341655887004
1136,MALE,21,328.60446442998887
1137,FEMALE,23,172.41628687922673
1138,MALE,27,237.55084248287872
1139,MALE,27,160.0
1140,FEMALE,27,176.048273038614
1141,FEMALE,24,249.20237601611674
1142,FEMALE,24,183.17630060232563
1143,FEMALE,21,178.86989467858348
1144,MALE,28,165.79769637540494
1145,FEMALE,29,249.18639612941314
1146,MALE,26,160.0
1147,FEMALE,26,167.28937069434076
1148,MALE,20,218.54336509691186
1149,FEMALE,26,223.42786806623
1150,MALE,21,160.0
1151,MALE,27,185.5589995997812
1152,MALE,23,160.0
1153,FEMALE,27,230.7335006241123
1154,MALE,27,165.17239450512636
1155,MALE,21,160.0
1156,FEMALE,25,262.0643265132567
1157,FEMALE,26,250.33639772952054
1158,MALE,24,160.0
1159,FEMALE,29,220.9745297702031
1160,MALE,20,287.651614927872
1161,FEMALE,24,259.6661122664506
1162,FEMALE,23,207.105945707523
1163,FEMALE,27,282.6133774997837
1164,FEMALE,23,202.966530537691
1165,MALE,29,160.0
1166,MALE,25,312.4250239930299
1167,MALE,23,179.82170771435182
1168,MALE,24,344.9854537710572
1169,FEMALE,29,230.63335494820967
1170,FEMALE,24,198.50718398532348
1171,MALE,25,230.462008384263
1172,MALE,28,178.19763228722428
1173,MALE,20,160.0
1174,FEMALE,26,194.32362234004856
1175,MALE,22,249.08576894979024
1176,FEMALE,20,158.26951576893174
1177,MALE,23,355.7219076013537
1178,FEMALE,26,215.0223402892271
1179,FEMALE,23,187.09046662392691
1180,MALE,29,166.9083105541897
1181,FEMALE,22,225.27688266197822
1182,MALE,22,321.04668723964915
1183,FEMALE,22,220.8964944077053
1184,MALE,21,160.0
1185,FEMALE,24,179.5154988174644
1186,FEMALE,23,162.88769228126117
1187,MALE,24,173.09167827066898
1188,FEMALE,29,230.23257692950233
1189,FEMALE,23,187.94778356200516
1190,MALE,22,221.35128363962562
1191,MALE,26,160.0
1192,MALE,24,160.0
1193,MALE,24,176.98578582587695
1194,FEMALE,24,226.13475661772378
1195,FEMALE,25,261.79137480608324
1196,FEMALE,21,179.8625257982814
1197,MALE,29,188.74827759749954
1198,MALE,26,293.4979086299103
1199,MALE,28,160.0
1200,FEMALE,29,239.8329812628814
1201,MALE,21,160.0
1202,FEMALE,22,209.60967753585885
1203,MALE,22,269.9109495548338
1204,FEMALE,29,245.82452288935815
1205,MALE,26,232.8544959744521
1206,MALE,20,160.0
1207,FEMALE,21,173.25442848829712
1208,FEMALE,21,208.20699736301566
1209,MALE,20,230.92935257630907
1210,FEMALE,23,170.18631501973823
1211,MALE,24,290.4689677982515
1212,MALE,24,160.0
1213,MALE,25,192.3731760803846
1214,FEMALE,24,198.77350898004912
1215,MALE,22,160.0
1216,FEMALE,21,245.78463092330446
1217,FEMALE,22,175.61454988996508
1218,FEMALE,28,206.04776844468142
1219,MALE,21,321.6847437334409
1220,FEMALE,20,160.48272894594353
1221,MALE,21,160.0
1222,FEMALE,20,127.55273373772454
1223,MALE,26,160.0
1224,MALE,21,160.0
1225,MALE,21,160.0
1226,FEMALE,20,205.37423957619325
1227,FEMALE,23,190.11047132235421
1228,FEMALE,29,221.3558349275183
1229,FEMALE,23,155.54900801840893
1230,FEMALE,27,217.2171158917484
1231,FEMALE,20,180.54717834914015
1232,MALE,27,333.20227560403555
1233,MALE,24,160.0
1234,FEMALE,24,254.05541443415186
1235,FEMALE,22,134.2648868547322
1236,MALE,21,160.0
1237,MALE,20,260.3259393382875
1238,FEMALE,23,173.87858307911446
1239,FEMALE,29,189.61843107534196
1240,FEMALE,26,257.3201136288949
1241,FEMALE,25,169.2265525440069
1242,MALE,24,173.27951571375047
1243,FEMALE,23,215.19030799335093
1244,FEMALE,27,232.06758641951848
1245,MALE,23,178.62398304001832
1246,FEMALE,23,260.0671866277463
1247,MALE,24,281.84248315736227
1248,MALE,27,160.0
1249,FEMALE,29,260.3824830375517
1250,MALE,27,160.0
1251,MALE,24,242.60902817490665
1252,MALE,25,160.0
1253,FEMALE,28,240.41522367603417
1254,FEMALE,20,182.6211586924063
1255,FEMALE,26,186.84577391274968
1256,FEMALE,20,168.48598310036033
1257,MALE,23,326.32154167435203
1258,MALE,25,160.0
1259,MALE,29,230.76889211291797
1260,MALE,29,275.69625427035487
1261,MALE,21,160.0
1262,FEMALE,23,205.69312367206757
1263,MALE,29,160.0
1264,FEMALE,22,185.92512347203123
1265,FEMALE,20,147.33319188957626
1266,FEMALE,21,184.8337460024464
1267,MALE,25,256.20599307815814
1268,FEMALE,25,199.3703083443684
1269,MALE,21,160.0
1270,FEMALE,27,243.57975564922606
1271,FEMALE,21,180.65095925001384
1272,FEMALE,28,251.69249519145578
1273,FEMALE,22,243.8765325410917
1274,FEMALE,22,258.7534710234708
1275,MALE,25,316.40351107280287
1276,MALE,21,197.26067984275238
1277,FEMALE,21,216.65664544351105
1278,MALE,26,299.3071512479659
1279,FEMALE,22,185.85004321904356
1280,FEMALE,25,186.99695217407998
1281,FEMALE,23,197.3518374235339
1282,FEMALE,27,263.5941744039024
1283,FEMALE,20,171.21097390533214
1284,FEMALE,22,195.18335676522514
1285,FEMALE,28,227.09493870572123
1286,FEMALE,25,155.89173386331555
1287,MALE,23,160.0
1288,FEMALE,23,190.4915463763163
1289,FEMALE,26,219.53433256348723
1290,FEMALE,23,260.017833432065
1291,FEMALE,24,225.2460392193759
1292,FEMALE,23,200.1006890997587
1293,FEMALE,29,218.1637284181383
1294,FEMALE,22,185.27625740899182
1295,MALE,28,160.0
1296,FEMALE,20,251.63354324744898
1297,MALE,20,160.0
1298,FEMALE,26,182.59000887499724
1299,MALE,25,294.21503090858266
1300,FEMALE,24,201.2938706549964
1301,FEMALE,20,196.344036661835
1302,FEMALE,21,143.85321594357856
1303,MALE,28,178.14748966078923
1304,MALE,29,161.35652678422838
1305,FEMALE,20,182.3829829658019
1306,FEMALE,24,185.5558590238578
1307,FEMALE,20,243.28248302227095
1308,MALE,26,233.42589602964176
1309,FEMALE,26,150.27317183492295
1310,FEMALE,21,158.76130103186296
1311,MALE,27,160.0
1312,,25,206.7216133231522
1313,FEMALE,28,234.3443398131111
1314,MALE,29,246.96124283471468
1315,MALE,25,287.1726695818301
1316,MALE,29,189.8566503494518
1317,MALE,28,160.0
1318,MALE,21,203.6804784117035
1319,FEMALE,20,135.64181164945182
1320,FEMALE,26,247.80313225400954
1321,FEMALE,22,203.20621547406176
1322,M᠎ALE,22,199.1814975284675
1323,MALE,29,223.18553283058105
1324,FEMALE,28,244.6341873161538
1325,MALE,28,205.25396229681115
1326,FEMALE,25,131.24534123051814
1327,FEMALE,26,221.04992201267663
1328,MALE,27,232.1057659020114
1329,MALE,24,192.34107701686077
1330,FEMALE,27,235.38821770317352
1331,MALE,28,160.0
1332,FEMALE,25,246.29127145016133
1333,FEMALE,20,185.01834569943293
1334,FEMALE,24,234.16942335953007
1335,MALE,20,304.015117460083
1336,FEMALE,28,207.4921439697615
1337,MALE,24,289.32456018888126
1338,FEMALE,21,165.41811181144902
1339,MALE,29,317.01248661533486
1340,FEMALE,25,175.8749788925105
1341,FEMALE,20,208.05343076287414
1342,MALE,26,198.5976847263613
1343,MALE,29,198.57761545807878
1344,FEMALE,27,236.8704714987727
1345,MALE,24,187.52420942772974
1346,MALE,21,160.0
1347,FEMALE,29,233.8616718363195
1348,FEMALE,24,143.00865034857748
1349,,28,220.89659622936722
1350,FEMALE,25,207.3230918475817
1351,FEMALE,21,154.90717001554475
1352,MALE,26,160.0
1353,FEMALE,26,156.0869024115365
1354,MALE,28,160.0
1355,MALE,21,196.24538127878913
1356,FEMALE,24,209.66589632724572
1357,MALE,29,160.0
1358,FEMALE,29,207.7844577052995
1359,FEMALE,28,196.73307369439868
1360,FEMALE,25,175.4607333499734
1361,FEMALE,23,235.7768004877674
1362,FEMALE,20,194.67817135100472
1363,FEMALE,23,135.08587151903816
1364,MALE,28,160.0
1365,MALE,24,207.83698397063486
1366,FEMALE,27,185.29719472962918
1367,FEMALE,21,193.64128997379484
1368,FEMALE,21,206.71962049725917
1369,MALE,22,198.09284124323915
1370,MALE,27,160.0
1371,MALE,29,160.0
1372,FEMALE,20,216.45195888263012
1373,FEMALE,25,214.56616043538156
1374,FEMALE,24,220.56385748796654
1375,FEMALE,26,235.28644730791336
1376,FEMALE,20,108.87935859589466
1377,FEMALE,25,214.24820950490906
1378,FEMALE,26,184.43607376977775
1379,MALE,22,292.33271859058357
1380,MALE,28,160.0
1381,MALE,29,217.49071742648388
1382,MALE,29,166.53688595793594
1383,FEMALE,25,257.8793749575583
1384,FEMALE,22,186.64323116046697
1385,FEMALE,28,174.71406752187687
1386,FEMALE,24,241.69730878395393
1387,FEMALE,20,220.63570448775636
1388,MALE,26,182.63822422989242
1389,FEMALE,21,211.77346560886158
1390,MALE,23,160.0
1391,FEMALE,21,186.81404261663698
1392,FEMALE,24,261.7530640547367
1393,FEMALE,23,201.51240286718917
1394,MALE,21,225.56511445630915
1395,FEMALE,28,211.2051854327251
1396,MALE,27,160.0
1397,FEMALE,24,195.1635704517992
1398,MALE,20,174.22094175603092
1399,MALE,21,369.1826097134708
1400,FEMALE,27,185.2670934534665
1401,MALE,28,188.3303441265538
1402,MALE,29,188.14813583235315
1403,FEMALE,29,284.49707820673075
1404,MALE,26,214.21848232214649
1405,FEMALE,23,206.78642810220356
1406,,29,222.6352102982823
1407,MALE,20,160.0
1408,MALE,24,187.46826401774774
1409,MALE,27,160.0
1410,MALE,28,172.68990848184836
1411,FEMALE,22,222.37199125716418
1412,FEMALE,24,181.47824676770318
1413,FEMALE,21,201.62177418553875
1414,FEMALE,27,202.94651946462142
1415,FEMALE,28,223.9865060472116
1416,FEMALE,23,211.80605882964747
1417,FEMALE,20,171.3456256023126
1418,FEMALE,23,216.95612080375264
1419,MALE,26,291.66055243894715
1420,FEMALE,27,193.09264876329684
1421,MALE,20,160.0
1422,FEMALE,28,247.94098437755804
1423,FEMALE,25,197.07187825083935
1424,FEMALE,23,213.99925472249436
1425,FEMALE,23,192.64511459689675
1426,FEMALE,21,160.9258100187443
1427,MALE,29,160.0
1428,FEMALE,28,194.21573075980223
1429,FEMALE,24,213.16258220066987
1430,FEMALE,28,192.0914173364364
1431,FEMALE,21,144.31530059204366
1432,,20,190.75187904064805
1433,FEMALE,26,184.4617760960998
1434,FEMALE,20,150.0131332018263
1435,FEMALE,25,179.0746746817792
1436,MALE,25,331.93374427766184
1437,MALE,28,160.0
1438,MALE,22,160.0
1439,MALE,25,160.0
1440,MALE,28,160.0
1441,FEMALE,28,182.460362808151
1442,FEMALE,23,204.02552530981183
1443,MALE,29,218.4526210792676
1444,FEMALE,29,251.65065923304817
1445,FEMALE,27,236.11224954345158
1446,FEMALE,28,245.99797638318583
1447,MALE,20,160.0
1448,FEMALE,21,270.15909468766074
1449,FEMALE,27,252.05801359061394
1450,MALE,21,195.9642160756582
1451,MALE,24,195.00801961479976
1452,FEMALE,20,230.68524926011534
1453,FEMALE,20,168.52856532606037
1454,FEMALE,22,220.1061069570939
1455,FEMALE,26,240.9854101990186
1456,FEMALE,21,177.02722074361537
1457,FEMALE,23,204.3005315510302
1458,MALE,25,292.38799980763497
1459,FEMALE,27,216.78768973325208
1460,FEMALE,21,189.8172375414531
1461,FEMALE,26,275.4424449962721
1462,FEMALE,21,139.87739010935186
1463,MALE,24,171.08512615031898
1464,MALE,29,160.0
1465,FEMALE,28,256.32033702672993
1466,FEMALE,29,
1467,FEMALE,26,242.77956846199345
1468,FEMALE,29,270.3321286975827
1469,FEMALE,27,224.6591407015335
1470,FEMALE,25,235.5132652311255
1471,FEMALE,23,209.2547719831412
1472,FEMALE,26,241.5071540551555
1473,MALE,28,278.4027522929881
1474,FEMALE,27,204.27415681886086
1475,MALE,21,261.14520074816255
1476,FEMALE,22,167.98356197871536
1477,MALE,29,282.1159406879776
1478,FEMALE,20,163.31355674314787
1479,MALE,22,231.79555912444232
1480,FEMALE,28,211.01994889704955
1481,FEMALE,22,157.2713886608628
1482,MALE,23,219.1033449229497
1483,FEMALE,20,170.60290152119006
